"","X","Region_ID","Trial","Block","Treatment","Treatment_Type","Treatment_State","median_time","delta_time","partition_num","avg_range","avg_angle","avg_length","avg_x","avg_y","dist_insult"
"124392",167003,31762,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:44",0.7,20,3.709737,16.05562,9.783767,1.025977,3.564944,0.4350564
"124393",167004,31763,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:44",1,20,2.813699,-15.26171,3.542139,-0.7405181,2.714405,1.285595
"124394",167005,31764,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:44",0.7,20,2.719696,4.577814,2.721814,0.2170747,2.710967,1.289033
"124395",167006,31765,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:44",0.9,20,3.285884,9.130313,8.305185,0.5214562,3.244081,0.7559193
"124396",167007,31766,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:45",0.9,20,2.88574,13.929,4.922372,0.694649,2.800875,1.199125
"124397",167008,31767,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:44",2.3,20,2.875197,19.171,5.673048,0.9437824,2.714722,1.285278
"124398",167009,31768,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:45",0.9,20,2.924052,-12.26114,2.465738,-0.6209518,2.857297,1.142703
"124399",167010,31769,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:45",0.9,20,3.655646,-14.08175,7.016451,-0.8894234,3.545765,0.4542345
"124400",167011,31770,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:45",0.6,20,4.606903,-4.884343,9.687732,-0.3922474,4.590153,0.590153
"124401",167012,31771,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:45",0.9,20,4.69216,-33.05814,7.750038,-2.559623,3.931689,0.06831131
"124402",167013,31772,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:45",0.9,20,2.853376,15.44037,4.478013,0.7597148,2.750241,1.249759
"124403",167014,31774,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:45",1.6,20,3.933832,15.98173,4.56673,1.082567,3.781557,0.218443
"124404",167015,31775,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:45",1.6,20,4.721924,24.84308,10.82724,1.983527,4.284584,0.2845842
"124405",167016,31776,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:45",1.2,20,2.392727,-5.957078,4.861317,-0.2482294,2.379706,1.620294
"124406",167017,31777,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:46",0.8,20,2.998557,4.914537,4.688054,0.2596659,2.932825,1.067175
"124407",167018,31778,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:46",1.1,20,3.950992,-34.1705,7.635687,-2.164169,3.117636,0.8823637
"124408",167019,31779,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:46",0.8,20,3.843795,17.17237,8.771859,1.134861,3.672382,0.327618
"124409",167020,31780,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:46",0.7,20,2.69857,3.202625,2.272177,0.1507765,2.694328,1.305672
"124410",167021,31781,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:47",0.6,20,3.951135,-16.21814,11.39215,-1.103615,3.793765,0.2062353
"124411",167022,31782,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:47",0.8,20,3.157666,-23.51957,4.769739,-1.260102,2.895291,1.104709
"124412",167023,31784,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:47",1,20,2.994218,11.83457,7.400347,0.6140648,2.930559,1.069441
"124413",167024,31785,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:47",1.2,20,1.686768,-2.695603,2.694225,-0.0793373,1.68449,2.31551
"124414",167025,31786,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:46",2.5,20,1.900571,-14.77681,7.378164,-0.4850199,1.836891,2.163109
"124415",167026,31787,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:48",0.7,20,1.68995,1.055606,4.329875,0.03114199,1.689621,2.310379
"124416",167027,31788,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:49",1.1,20,1.715439,-23.31589,2.066298,-0.6791317,1.575241,2.424759
"124417",167028,31789,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:49",0.6,20,2.243782,-28.11829,8.342296,-1.05745,1.978935,2.021065
"124418",167029,31790,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:49",0.8,20,2.228759,-0.3417042,5.133138,-0.01333404,2.228687,1.771313
"124419",167030,31791,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:49",0.9,20,3.589912,15.15214,6.427649,0.9383799,3.464948,0.5350524
"124420",167031,31793,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:50",1.3,20,2.949493,10.42978,7.790409,0.5339356,2.900725,1.099275
"124421",167032,31794,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:49",1.5,20,2.200461,-11.61776,3.938222,-0.4386696,2.12547,1.87453
"124422",167033,31795,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:50",1.2,20,5.126114,-2.52308,8.87146,-0.2256814,5.121032,1.121032
"124423",167034,31796,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:50",0.7,20,2.631197,-14.85775,7.616228,-0.6746883,2.543216,1.456784
"124424",167035,31797,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:50",0.9,20,3.069914,4.358571,4.287015,0.2334024,3.06063,0.9393703
"124425",167036,31798,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:50",1.5,20,2.887847,6.94924,5.424347,0.3494167,2.866532,1.133468
"124426",167037,31799,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:50",0.8,20,4.124752,8.994643,6.837292,0.6449006,4.073969,0.07396869
"124427",167038,31800,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:50",1,20,3.185292,-17.3393,9.464977,-0.9493292,3.040512,0.9594884
"124428",167039,31801,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:51",0.6,20,2.432533,3.621003,4.145421,0.1535259,2.426983,1.573017
"124429",167040,31803,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:51",1,20,4.353456,-4.897078,8.82508,-0.3716021,4.337072,0.3370718
"124430",167041,31804,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:51",0.7,20,2.795583,-19.596,4.141789,-0.9376287,2.633621,1.366379
"124431",167042,31805,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:51",1.2,20,2.851626,6.0232,4.80304,0.2991109,2.835551,1.164449
"124432",167043,31806,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:52",0.6,20,3.382536,-3.522471,6.557253,-0.2078341,3.376097,0.623903
"124433",167044,31807,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:52",0.7,20,3.990152,-23.50843,4.930369,-1.591605,3.658967,0.3410327
"124434",167045,31808,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:52",0.8,20,1.662747,-19.08011,3.859548,-0.543493,1.571376,2.428624
"124435",167046,31809,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:52",0.9,20,2.655523,15.6375,6.093004,0.7158107,2.557217,1.442783
"124436",167047,31810,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:52",1.1,20,2.934997,3.67867,6.75533,0.1883099,2.92893,1.07107
"124437",167048,31811,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:52",0.6,20,4.134642,1.602629,4.541142,0.1156377,4.133018,0.1330176
"124438",167049,31812,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:52",0.9,20,2.699954,-3.158925,11.55114,-0.1487768,2.695794,1.304206
"124439",167050,31813,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:52",1.1,20,2.414313,-0.6423886,8.975767,-0.02702108,2.414095,1.585905
"124440",167051,31814,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:52",1.3,20,4.489555,-37.21758,11.12842,-2.715384,3.575159,0.4248415
"124441",167052,31815,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:52",1.3,20,4.209742,-33.5723,8.494157,-2.328032,3.506878,0.4931221
"124442",167053,31816,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:53",1,20,3.304107,29.53343,4.109184,1.628965,2.87423,1.12577
"124443",167054,31817,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:52",1,20,2.841144,15.14571,5.879098,0.7424102,2.742093,1.257907
"124444",167055,31818,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:53",0.9,20,2.141508,2.94147,6.654096,0.1098455,2.138598,1.861402
"124445",167056,31819,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:52",1.1,20,2.893186,8.748767,5.580139,0.4400724,2.859478,1.140522
"124446",167057,31820,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:53",0.8,20,2.995264,-11.5445,9.744033,-0.5993995,2.934613,1.065387
"124447",167058,31821,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:53",1,20,2.184694,3.07228,6.724631,0.1170942,2.181514,1.818486
"124448",167059,31822,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:53",0.7,20,4.166034,-31.25163,9.026908,-2.161288,3.561413,0.438587
"124449",167060,31823,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:53",0.8,20,2.400779,-19.69411,4.363565,-0.8090559,2.260324,1.739676
"124450",167061,31824,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:53",0.9,20,3.607784,-23.57625,4.38513,-1.442992,3.306527,0.6934727
"124451",167062,31825,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:53",2.1,20,2.095417,0.5769762,8.622425,0.0214006,2.094342,1.905658
"124452",167063,31827,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:53",2.1,20,2.437256,14.10015,5.91481,0.59379,2.363602,1.636398
"124453",167064,31828,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:54",0.6,20,2.301684,6.825129,8.986622,0.2735348,2.285335,1.714665
"124454",167065,31830,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:53",1.2,20,2.155032,-16.63564,10.33044,-0.6169451,2.064706,1.935294
"124455",167066,31831,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:54",1.4,20,3.229986,27.39308,6.352469,1.486239,2.867389,1.132611
"124456",167067,31832,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:54",0.6,20,2.25835,-8.7697,5.355201,-0.3443064,2.231929,1.768071
"124457",167068,31833,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:54",0.8,20,3.419895,5.357787,7.042308,0.3193139,3.404922,0.5950784
"124458",167069,31834,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:54",1.8,20,2.524983,18.14324,4.31384,0.7834284,2.382538,1.617462
"124459",167070,31835,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:54",1,20,2.816399,-9.476912,4.79251,-0.4637614,2.777791,1.222209
"124460",167071,31836,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:54",1.2,20,2.101039,-2.863273,5.681497,-0.1050699,2.098306,1.901694
"124461",167072,31837,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:54",1.2,20,2.866144,7.95561,6.345314,0.3966984,2.838535,1.161465
"124462",167073,31838,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:55",0.8,20,3.171263,25.31178,6.102422,1.355887,2.866685,1.133315
"124463",167074,31839,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:55",1.1,20,2.687744,17.80914,4.063727,0.8220319,2.558873,1.441127
"124464",167075,31840,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:55",0.7,20,3.047797,-19.43486,9.611753,-1.014135,2.873749,1.126251
"124465",167076,31841,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:55",0.7,20,2.455323,0.4820956,8.825108,0.02068214,2.455207,1.544793
"124466",167077,31842,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:55",0.9,20,4.173581,-27.23187,9.528804,-1.90965,3.710771,0.2892291
"124467",167078,31843,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:55",0.9,20,3.326517,23.47162,6.792031,1.324956,3.050958,0.9490418
"124468",167079,31845,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:56",0.8,20,2.084023,-7.336933,4.949408,-0.2661174,2.066831,1.933169
"124469",167080,31846,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:56",0.7,20,2.04002,0.8578237,2.210392,0.03053645,2.039771,1.960229
"124470",167081,31847,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:56",1.5,20,2.74479,-1.074828,9.377078,-0.05136973,2.743159,1.256841
"124471",167082,31848,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:56",0.9,20,3.571792,14.65175,8.149885,0.9034274,3.455522,0.5444781
"124472",167083,31849,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:56",0.6,20,5.128253,-1.5852,6.343875,-0.1418628,5.12628,1.12628
"124473",167084,31850,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:56",1,20,2.531724,12.80929,6.595394,0.5613324,2.46861,1.53139
"124474",167085,31851,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:56",1,20,3.052826,23.55075,3.307431,1.219707,2.798507,1.201493
"124475",167086,31852,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:56",1.1,20,2.952205,-13.20127,9.020501,-0.6742013,2.874124,1.125876
"124476",167087,31853,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:57",0.7,20,2.393689,9.8538,2.888484,0.4096402,2.358362,1.641638
"124477",167088,31854,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:56",1,20,4.844902,-1.90757,11.17117,-0.1612431,4.841822,0.8418222
"124478",167089,31855,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:56",1.2,20,2.103229,2.86453,8.829626,0.1055562,2.100158,1.899842
"124479",167090,31856,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:56",1.6,20,3.043611,-29.57092,3.447821,-1.501905,2.647182,1.352818
"124480",167091,31857,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:57",0.7,20,2.877235,3.070957,5.960959,0.1541368,2.873083,1.126917
"124481",167092,31858,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:57",0.7,20,2.613299,8.921038,10.15634,0.4052583,2.581658,1.418342
"124482",167093,31859,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:57",1.6,20,2.320944,0.3213279,5.454967,0.0131363,2.320545,1.679455
"124483",167094,31860,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:57",1.6,20,3.644147,10.87508,7.822403,0.6875673,3.578609,0.4213914
"124484",167095,31861,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:58",1.1,20,2.443626,8.487763,4.017412,0.3607148,2.416771,1.583229
"124485",167096,31862,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:57",2.8,20,1.770854,-12.36612,7.562419,-0.3777005,1.728734,2.271266
"124486",167097,31863,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:58",1,20,2.401932,-14.36575,2.982772,-0.5959434,2.326804,1.673196
"124487",167098,31864,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:58",1.1,20,2.305957,4.9668,7.239911,0.1995474,2.297208,1.702792
"124488",167099,31865,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:58",0.6,20,2.840012,-11.98457,19.4637,-0.5896982,2.778024,1.221976
"124489",167100,31866,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:58",1.4,20,2.015572,5.971015,3.315322,0.2092742,2.004489,1.995511
"124490",167101,31867,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:58",1.5,20,2.179599,-12.283,4.424889,-0.4634473,2.129447,1.870553
"124491",167102,31868,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:59",0.6,20,2.078072,-3.273186,2.619739,-0.1186532,2.074634,1.925366
"124492",167103,31869,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:59",0.8,20,3.167712,5.754775,8.500887,0.3177773,3.151534,0.8484665
"124493",167104,31870,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:59",1,20,2.45838,4.1773,4.874667,0.1792441,2.451565,1.548435
"124494",167105,31871,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:59",1,20,3.310918,-18.6168,6.373185,-1.056952,3.137653,0.8623472
"124495",167106,31872,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:29:59",1.3,20,2.932513,-8.35894,5.3722,-0.4263077,2.901327,1.098673
"124496",167107,31873,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:00",1,20,4.465544,-5.940714,6.817603,-0.4621959,4.441424,0.4414239
"124497",167108,31874,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:00",0.6,20,2.657544,-6.841471,8.191994,-0.3165835,2.638604,1.361396
"124498",167109,31875,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:00",0.6,20,2.2476,-5.260186,8.448662,-0.2060557,2.2381,1.7619
"124499",167110,31877,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:00",1.2,20,1.92216,7.59158,2.090875,0.2538885,1.905307,2.094693
"124500",167111,31878,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:00",0.7,20,3.703754,12.62143,9.141699,0.809299,3.614201,0.3857989
"124501",167112,31879,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:00",1,20,3.189137,1.95834,7.36738,0.1088894,3.186434,0.8135663
"124502",167113,31880,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:00",1.2,20,3.324224,-5.415555,7.253748,-0.3136236,3.309122,0.6908777
"124503",167114,31881,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:01",0.6,20,2.256198,-5.475914,5.342213,-0.2152629,2.245692,1.754308
"124504",167115,31882,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:01",0.8,20,3.959739,-2.374913,5.725603,-0.1640842,3.956324,0.04367628
"124505",167116,31883,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:01",0.8,20,3.452865,-12.75013,5.453345,-0.7620496,3.367587,0.6324126
"124506",167117,31884,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:01",1,20,3.152606,-6.295878,4.463497,-0.3457623,3.133566,0.8664345
"124507",167118,31885,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:01",1.1,20,4.093901,-6.4633,6.774409,-0.4608483,4.067847,0.06784656
"124508",167119,31886,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:01",1.1,20,4.682042,-37.32725,15.36758,-2.838587,3.722815,0.2771854
"124509",167120,31888,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:01",1.5,20,1.992779,-7.42128,8.640624,-0.2573031,1.975925,2.024075
"124510",167121,31889,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:02",1.1,20,2.696313,0.920627,5.21979,0.04335569,2.695842,1.304158
"124511",167122,31890,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:02",0.6,20,1.977347,-4.716814,3.352946,-0.162611,1.970619,2.029381
"124512",167123,31891,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:02",0.6,20,2.282438,-6.129786,6.588133,-0.2437315,2.269296,1.730704
"124513",167124,31892,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:02",1.1,20,3.172269,18.39436,8.605321,1.001205,3.009494,0.9905056
"124514",167125,31893,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:02",1.1,20,2.777479,-12.20655,5.839636,-0.5871746,2.714632,1.285368
"124515",167126,31894,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:03",0.7,20,4.136565,2.223086,6.8101,0.1604625,4.133424,0.1334235
"124516",167127,31895,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:03",0.8,20,1.906344,4.062871,2.730225,0.1352234,1.901419,2.098581
"124517",167128,31896,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:03",1.1,20,4.720965,-34.80118,16.88799,-2.694083,3.876343,0.123657
"124518",167129,31897,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:03",0.6,20,3.29879,17.97786,12.68368,1.018177,3.137672,0.862328
"124519",167130,31898,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:03",0.6,20,3.635231,-20.62757,5.488617,-1.280647,3.402163,0.5978366
"124520",167131,31899,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:04",0.6,20,2.855614,-17.951,7.83526,-0.8800543,2.716556,1.283444
"124521",167132,31900,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:04",0.8,20,2.93183,-5.386412,5.632432,-0.2751988,2.918828,1.081172
"124522",167133,31901,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:03",1.2,20,3.498705,-10.24792,3.933788,-0.6204847,3.415207,0.5847928
"124523",167134,31903,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:04",0.8,20,2.590744,4.664557,3.674669,0.2104807,2.58203,1.41797
"124524",167135,31904,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:04",0.8,20,2.489299,-4.000129,5.385514,-0.1733555,2.482985,1.517015
"124525",167136,31905,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:04",1.2,20,1.933241,-3.79665,2.865704,-0.1279839,1.928988,2.071012
"124526",167137,31906,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:03",3.1,20,1.083392,-2.580597,5.105251,-0.04840302,1.081024,2.918976
"124527",167138,31907,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:04",0.7,20,4.823984,27.33214,9.985284,2.214867,4.285399,0.2853986
"124528",167139,31909,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:05",0.8,20,3.525901,-11.31143,3.059077,-0.6915637,3.457396,0.5426042
"124529",167140,31911,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:05",0.7,20,4.808798,-7.053913,14.98328,-0.5905277,4.772363,0.7723632
"124530",167141,31912,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:05",1.1,20,3.35516,-10.92857,5.541395,-0.6360953,3.294295,0.7057049
"124531",167142,31913,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:05",1,20,4.881473,25.96075,5.930357,2.136557,4.388794,0.3887941
"124532",167143,31914,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:05",1,20,6.110748,-3.2316,10.05499,-0.3444836,6.101012,2.101012
"124533",167144,31915,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:05",0.7,20,4.155511,-1.551225,14.45186,-0.1124973,4.153975,0.1539748
"124534",167145,31916,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:05",0.7,20,2.794875,-14.20888,5.736207,-0.686024,2.709345,1.290655
"124535",167146,31917,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:05",1.2,20,2.024256,2.5515,4.87775,0.09027764,2.022141,1.977859
"124536",167147,31918,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:05",1.8,20,2.491744,-19.73894,8.132177,-0.8414404,2.345261,1.654739
"124537",167148,31919,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:05",2.1,20,2.342784,0.9184778,6.266979,0.03781785,2.3419,1.6581
"124538",167149,31920,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:05",1.2,20,3.294716,-13.70556,2.855536,-0.7806343,3.200885,0.7991154
"124539",167150,31921,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:06",1.2,20,2.441584,-13.83031,14.22978,-0.5836714,2.370753,1.629247
"124540",167151,31922,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:06",1,20,3.826938,-18.89663,6.897374,-1.239333,3.62061,0.3793897
"124541",167152,31923,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:06",0.6,20,3.650542,0.6796629,11.06195,0.04331121,3.650211,0.3497891
"124542",167153,31924,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:06",0.9,20,3.202491,-9.060012,6.188935,-0.5042797,3.162494,0.8375061
"124543",167154,31925,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:06",0.7,20,3.165053,-6.179037,17.14959,-0.3406753,3.146531,0.8534691
"124544",167155,31926,"Block3_Bubbles(Off)",3,"Bubbles(Off)","Bubbles","Off","19:30:06",1.6,20,4.73434,-29.00308,8.08192,-2.295291,4.140371,0.1403714
